"","Age","State","Posts","Views","Duration","Authors","AuthorExperience","DeletedPosts","Forum","AuthorBanned"
"3446",373,"open",16,654,7,5,28,0,"Science","not banned"
"3447",2220,"open",16,1056,9,4,0,0,"Math","not banned"
"3448",3420,"open",9,955,0,4,373,0,"Science","not banned"
"3449",2241,"open",15,626,0,8,145,0,"Science","banned"
"3450",3213,"open",23,9456,1137,16,182,0,"Science","not banned"
"3451",2846,"open",13,543,3,9,6,0,"Science","not banned"
"3452",1636,"open",1,20,0,3,33,0,"Misc","banned"
"3453",2448,"open",9,540,1,7,6,0,"Homework","not banned"
"3454",2933,"open",2,762,78,4,776,0,"Math","not banned"
"3455",1142,"open",8,704,29,3,470,0,"Misc","not banned"
"3456",797,"open",17,690,3,10,3020,1,"Discussion","not banned"
"3457",646,"open",48,1713,235,7,55,1,"Speculation","not banned"
"3458",2986,"open",3,1774,1,3,818,0,"Science","not banned"
"3459",3526,"open",5,857,3,5,101,0,"Science","not banned"
"3460",830,"open",0,374,37,2,0,0,"Science","not banned"
"3461",4396,"open",0,1024,0,2,13,0,"Science","not banned"
"3462",3671,"open",18,1151,1,11,1,0,"Discussion","not banned"
"3463",2135,"open",21,1042,7,13,1050,0,"Discussion","not banned"
"3464",4533,"open",5,1322,0,3,6,0,"Math","not banned"
"3465",3418,"open",18,754,4,12,200,2,"Discussion","not banned"
"3466",3834,"open",32,3557,185,15,27,0,"Science","not banned"
"3467",240,"open",4,319,10,5,2,0,"Science","not banned"
"3468",3812,"open",9,1505,1,5,5,0,"Science","not banned"
"3469",3663,"open",59,6024,7,6,80,0,"Science","not banned"
"3470",158,"open",7,251,3,4,543,0,"Speculation","not banned"
"3471",3177,"closed",2,542,28,4,3,0,"Misc","banned"
"3472",477,"open",0,359,1,2,787,0,"Misc","not banned"
"3473",934,"open",6,661,2,5,121,0,"Speculation","not banned"
"3474",2634,"open",10,1501,470,9,54,1,"Science","not banned"
"3475",1216,"open",51,5129,271,20,482,2,"Medicine","not banned"
"3476",2916,"open",2,1924,1,2,340,0,"Science","not banned"
"3477",2279,"open",1,284,1,3,1471,0,"Discussion","not banned"
"3478",844,"open",3,1169,1,2,8,0,"Science","not banned"
"3479",3030,"open",1,306,1,2,418,0,"Discussion","not banned"
"3480",2246,"open",1,1061,0,3,0,0,"Homework","not banned"
"3481",1430,"open",2,570,7,3,9,0,"Math","not banned"
"3482",3706,"open",4,679,0,3,196,0,"Science","not banned"
"3483",2374,"open",6,717,13,6,0,0,"Medicine","not banned"
"3484",1263,"closed",2,661,1,4,0,0,"Science","not banned"
"3485",2543,"open",19,1629,2,6,56,0,"Science","not banned"
"3486",202,"open",3,260,15,5,5,0,"Math","not banned"
"3487",2740,"open",1,209,0,3,304,0,"Discussion","not banned"
"3488",3288,"open",9,672,16,10,0,0,"Science","not banned"
"3489",1364,"open",0,601,1,2,254,0,"Medicine","not banned"
"3490",2924,"open",0,1614,1,2,0,0,"Discussion","not banned"
"3491",1335,"open",2,810,1,3,729,0,"Homework","not banned"
"3492",30,"open",2,140,0,4,61,0,"Science","not banned"
"3493",1948,"closed",27,1808,15,7,88,0,"Speculation","not banned"
"3494",407,"open",1,365,5,2,0,0,"Science","not banned"
"3495",3263,"open",1,497,1,2,253,0,"Math","not banned"
"3496",3161,"open",2,499,0,3,232,0,"Science","not banned"
"3497",1335,"open",33,5402,33,15,229,1,"Math","not banned"
"3498",3300,"open",5,571,1,4,67,0,"Science","not banned"
"3499",2088,"open",2,632,26,4,0,0,"Science","not banned"
"3500",2122,"open",2,1651,45,5,143,2,"Misc","not banned"
"3501",2164,"open",11,764,23,3,1372,0,"Discussion","not banned"
"3502",3615,"open",123,4406,15,16,934,3,"Discussion","not banned"
"3503",1577,"open",0,279,0,2,13,0,"Homework","not banned"
"3504",2124,"open",52,3422,216,7,173,0,"Speculation","not banned"
"3505",1050,"open",4,567,5,6,0,0,"Science","not banned"
"3506",1877,"closed",9,683,1,8,67,0,"Discussion","not banned"
"3507",3262,"open",4,898,0,2,345,0,"Math","not banned"
"3508",3368,"open",3,620,1,3,376,0,"Science","not banned"
"3509",3925,"open",9,610,13,6,273,0,"Misc","not banned"
"3510",3501,"open",16,855,38,5,254,0,"Science","not banned"
"3511",2643,"open",4,1868,10,5,527,0,"Medicine","not banned"
"3512",157,"open",0,177,0,2,3856,0,"Science","not banned"
"3513",477,"open",5,744,97,6,408,0,"Medicine","not banned"
"3514",2036,"open",4,646,3,3,66,0,"Science","not banned"
"3515",3246,"open",0,608,0,2,298,0,"Science","not banned"
"3516",3172,"open",1,429,1,2,0,0,"Science","not banned"
"3517",92,"open",4,271,1,4,15,0,"Science","not banned"
"3518",2302,"open",2,2,0,2,0,0,"Misc","not banned"
"3519",3299,"open",4,523,1,4,19,0,"Science","not banned"
"3520",2446,"closed",16,592,2,8,242,0,"Discussion","not banned"
"3521",1184,"open",9,1226,78,10,0,0,"Science","not banned"
"3522",3318,"open",4,536,2,4,52,0,"Math","not banned"
"3523",3580,"open",24,1003,5,12,126,0,"Science","not banned"
"3524",789,"open",0,385,60,2,2537,0,"Medicine","not banned"
"3525",761,"open",0,1504,2,2,0,0,"Science","not banned"
"3526",3394,"open",9,565,9,8,236,0,"Discussion","not banned"
"3527",3194,"open",0,706,0,2,41,0,"Math","not banned"
"3528",2960,"open",1,3816,0,3,64,0,"Science","not banned"
"3529",1134,"open",8,2364,1,5,2895,0,"Medicine","not banned"
"3530",3955,"open",4,928,2,4,14,0,"Medicine","not banned"
"3531",1894,"open",2,1961,1,4,836,2,"Misc","not banned"
"3532",2094,"open",2,7431,11,3,1124,0,"Math","not banned"
"3533",2227,"open",6,2913,7,7,0,0,"Science","not banned"
"3534",2452,"open",8,398,2,9,355,0,"Discussion","not banned"
"3535",4103,"open",13,851,10,6,115,0,"Science","not banned"
"3536",1603,"open",4,1056,10,5,645,0,"Misc","not banned"
"3537",1355,"open",13,1633,67,9,0,0,"Science","not banned"
"3538",666,"open",2,382,0,3,0,0,"Science","not banned"
"3539",1640,"open",4,745,3,3,0,0,"Medicine","not banned"
"3540",2732,"open",36,2328,6,9,984,0,"Medicine","not banned"
"3541",3258,"open",9,707,0,7,278,0,"Science","not banned"
"3542",2238,"open",58,3942,44,14,0,0,"Medicine","not banned"
"3543",228,"open",3,229,3,3,1618,0,"Science","not banned"
"3544",3330,"open",1,410,0,3,375,0,"Discussion","not banned"
"3545",4339,"open",43,3543,35,10,0,0,"Science","not banned"
"3546",1960,"open",0,395,1,4,64,2,"Science","not banned"
"3547",2554,"open",3,550,3,3,1154,0,"Science","not banned"
"3548",74,"open",4,206,1,3,898,0,"Misc","not banned"
"3549",317,"open",11,364,2,8,287,0,"Science","not banned"
"3550",2446,"open",4,457,2,5,141,0,"Science","not banned"
"3551",796,"open",34,1460,34,9,4,1,"Discussion","not banned"
"3552",905,"open",2,916,58,3,0,0,"Science","not banned"
"3553",3733,"open",1,1373,1,2,385,0,"Science","not banned"
"3554",3390,"open",0,486,14,2,0,0,"Science","not banned"
"3555",2886,"open",5,544,1,6,16,0,"Homework","not banned"
"3556",3402,"open",2,434,0,4,286,0,"Discussion","not banned"
"3557",1922,"open",1,709,0,2,10,0,"Misc","not banned"
"3558",2074,"open",10,771,0,3,355,0,"Science","not banned"
"3559",2419,"open",13,516,5,8,1331,0,"Discussion","not banned"
"3560",2717,"open",0,323,0,2,0,0,"Discussion","not banned"
"3561",3880,"open",8,1111,4,6,364,0,"Medicine","not banned"
"3562",1836,"open",17,745,1,6,134,0,"Science","not banned"
"3563",332,"open",28,635,0,4,34,0,"Science","not banned"
"3564",1060,"open",6,498,2,6,0,0,"Medicine","not banned"
"3565",2370,"open",6,7759,2005,10,1659,3,"Misc","not banned"
"3566",2891,"open",5,692,10,7,818,0,"Math","not banned"
"3567",3993,"open",32,2810,3,8,78,0,"Medicine","not banned"
"3568",2864,"open",1,385,2,2,28,0,"Science","not banned"
"3569",2216,"open",0,489,2,1,0,0,"Science","not banned"
"3570",3109,"open",9,280,3,9,178,0,"Misc","not banned"
"3571",1432,"open",1,448,0,3,184,0,"Science","banned"
"3572",3444,"open",16,679,1,8,38,0,"Discussion","banned"
"3573",1789,"open",7,516,0,6,514,0,"Discussion","not banned"
"3574",2116,"open",12,1395,2,10,2,0,"Science","not banned"
"3575",3788,"open",1,818,1,3,133,0,"Math","not banned"
"3576",3519,"open",13,774,1,8,165,0,"Speculation","not banned"
"3577",3324,"open",3,396,3,3,123,0,"Homework","not banned"
"3578",1674,"open",2,1934,0,3,0,0,"Homework","not banned"
"3579",333,"open",1,262,0,2,1164,0,"Speculation","not banned"
"3580",3984,"open",7,577,9,5,0,0,"Discussion","not banned"
"3581",3399,"open",4,500,3,3,719,0,"Homework","not banned"
"3582",487,"open",20,763,3,6,0,0,"Science","banned"
"3583",174,"open",4,216,0,2,2629,0,"Science","not banned"
"3584",1871,"open",6,1132,6,7,377,0,"Science","not banned"
"3585",82,"open",1,135,5,3,0,0,"Homework","not banned"
"3586",2842,"open",16,896,4,8,9,0,"Science","not banned"
"3587",3145,"open",14,912,22,9,29,0,"Science","not banned"
"3588",2092,"open",2,412,0,4,1452,0,"Discussion","not banned"
"3589",4017,"open",5,596,8,5,532,0,"Discussion","not banned"
"3590",3740,"open",2,770,2,3,64,0,"Science","not banned"
"3591",3273,"open",1,1124,12,3,477,0,"Discussion","not banned"
"3592",3610,"open",11,1625,2,5,540,0,"Medicine","not banned"
"3593",2724,"open",14,1409,236,7,76,0,"Science","not banned"
"3594",3302,"open",12,3468,24,6,178,0,"Math","not banned"
"3595",318,"closed",8,270,0,4,0,0,"Discussion","banned"
"3596",2169,"open",1,414,3,2,0,0,"Science","not banned"
"3597",2329,"open",25,3478,12,5,1,0,"Science","not banned"
"3598",1011,"open",50,3995,473,25,104,1,"Medicine","not banned"
"3599",3381,"open",7,754,11,4,5,0,"Homework","not banned"
"3600",3641,"closed",67,3802,1,9,9,1,"Math","banned"
"3601",3238,"open",2,869,1,4,0,0,"Misc","not banned"
"3602",2175,"open",6,8668,11,5,125,0,"Medicine","not banned"
"3603",3528,"open",36,2183,8,9,119,1,"Medicine","not banned"
"3604",4011,"open",12,911,17,5,62,0,"Discussion","not banned"
"3605",2222,"open",9,560,67,7,1322,0,"Discussion","not banned"
"3606",922,"open",2,613,4,1,1,0,"Science","banned"
"3607",2631,"open",24,1509,4,16,1080,0,"Science","not banned"
"3608",696,"open",9,701,14,6,309,0,"Math","not banned"
"3609",2266,"open",4,987,4,6,46,0,"Science","not banned"
"3610",2746,"open",40,4710,72,13,7,0,"Science","not banned"
"3611",874,"open",0,488,53,2,475,0,"Science","not banned"
"3612",3607,"open",4,842,1,3,197,0,"Science","not banned"
"3613",155,"closed",0,190,0,2,504,0,"Science","not banned"
"3614",4120,"open",15,817,26,7,430,0,"Discussion","not banned"
"3615",3219,"open",5,307,33,5,8,0,"Misc","not banned"
"3616",1291,"open",5,4324,39,8,0,3,"Homework","not banned"
"3617",933,"closed",0,527,1,2,0,0,"Discussion","not banned"
"3618",2586,"open",7,772,9,3,1120,0,"Science","not banned"
"3619",1571,"open",0,383,0,2,59,0,"Science","not banned"
"3620",1970,"open",7,2918,18,8,479,1,"Science","not banned"
"3621",773,"open",2,1243,2,3,0,0,"Science","not banned"
"3622",1394,"open",4,2250,6,3,452,0,"Science","not banned"
"3623",1004,"open",158,4964,18,19,158,0,"Discussion","not banned"
"3624",25,"open",5,406,22,7,186,2,"Science","not banned"
"3625",3670,"open",5,574,1,4,310,0,"Science","not banned"
"3626",2802,"open",4,542,2,4,550,1,"Science","not banned"
"3627",2256,"open",23,1050,10,13,1,0,"Speculation","not banned"
"3628",2026,"open",5,442,2,5,2,0,"Science","not banned"
"3629",2784,"open",3,588,1,4,98,0,"Homework","not banned"
"3630",762,"open",17,1053,14,3,9,0,"Math","not banned"
"3631",415,"open",3,717,1,4,24,0,"Science","not banned"
"3632",3388,"open",7,550,2,6,382,0,"Science","not banned"
"3633",3893,"open",18,1280,2,5,295,0,"Science","not banned"
"3634",3647,"open",9,547,4,9,48,0,"Discussion","not banned"
"3635",1410,"open",4,1693,9,5,0,0,"Science","not banned"
"3636",1097,"open",1,402,1,2,1034,0,"Science","not banned"
"3637",1078,"open",70,2553,8,13,84,0,"Math","not banned"
"3638",1475,"open",73,5060,21,12,1744,0,"Discussion","not banned"
"3639",2888,"open",6,869,16,6,656,0,"Speculation","not banned"
"3640",2880,"open",3,442,9,4,0,0,"Science","not banned"
"3641",862,"open",9,926,58,4,1417,0,"Discussion","not banned"
"3642",3074,"open",19,793,8,14,642,0,"Discussion","not banned"
"3643",3588,"open",6,804,23,5,151,0,"Science","banned"
"3644",1247,"open",86,4657,87,11,1709,0,"Discussion","not banned"
"3645",3002,"open",3,1397,0,4,626,0,"Math","not banned"
"3646",3802,"open",2,927,25,4,59,1,"Discussion","not banned"
"3647",883,"open",12,1092,1,9,847,0,"Misc","not banned"
"3648",1770,"open",5,679,2,3,1556,0,"Science","not banned"
"3649",278,"open",15,779,9,7,289,0,"Math","not banned"
"3650",3640,"closed",0,638,0,2,10,0,"Math","banned"
"3651",942,"open",1,953,0,3,0,0,"Science","not banned"
"3652",3280,"open",12,1123,11,11,463,0,"Science","not banned"
"3653",3359,"open",1,550,0,3,64,0,"Science","not banned"
"3654",765,"open",12,646,18,5,0,0,"Science","not banned"
"3655",3340,"open",0,517,0,2,213,0,"Science","not banned"
"3656",2704,"open",10,4251,32,3,0,0,"Science","not banned"
"3657",3561,"open",10,878,53,8,86,0,"Science","not banned"
"3658",1684,"open",1,1090,11,3,1568,0,"Science","not banned"
"3659",1354,"closed",60,3796,6,13,0,0,"Speculation","not banned"
"3660",681,"open",6,298,1,5,673,0,"Science","not banned"
"3661",688,"open",0,899,2,2,3325,0,"Science","not banned"
"3662",2031,"open",4,489,0,4,900,0,"Science","not banned"
"3663",559,"open",16,338,2,3,11,0,"Homework","not banned"
"3664",170,"open",1,118,0,2,79,0,"Speculation","not banned"
"3665",685,"open",21,4481,12,10,89,0,"Math","not banned"
"3666",844,"open",0,730,0,2,1,0,"Science","not banned"
"3667",2916,"open",1,558,2,3,26,0,"Science","not banned"
"3668",2864,"open",1,23,0,2,160,0,"Misc","not banned"
"3669",2145,"closed",0,831,1,2,21,0,"Misc","not banned"
"3670",3222,"open",18,579,17,9,322,0,"Discussion","not banned"
"3671",2643,"open",5,4798,458,4,0,0,"Science","not banned"
"3672",1854,"open",2,603,2,3,1472,0,"Science","not banned"
"3673",3508,"open",15,407,2,11,1027,1,"Misc","not banned"
"3674",83,"open",47,1144,82,11,0,0,"Speculation","not banned"
"3675",1931,"closed",5,581,2,3,1489,0,"Science","not banned"
"3676",3757,"closed",5,8768,20,4,792,0,"Misc","not banned"
"3677",2374,"open",31,3073,9,12,785,0,"Science","not banned"
"3678",2895,"open",4,563,4,4,299,0,"Misc","not banned"
"3679",3318,"open",7,432,1,4,0,0,"Science","not banned"
"3680",2182,"open",4,499,1,4,130,0,"Science","not banned"
"3681",1756,"open",0,448,0,2,2257,0,"Math","not banned"
"3682",3591,"open",11,779,1,6,375,0,"Science","not banned"
"3683",100,"open",52,739,5,10,3993,0,"Discussion","not banned"
"3684",3722,"open",13,802,13,4,279,0,"Discussion","not banned"
"3685",2145,"open",7,756,3,6,9,0,"Science","not banned"
"3686",1908,"open",7,533,2,3,64,0,"Speculation","not banned"
"3687",3751,"open",1,666,1,2,3,0,"Science","not banned"
"3688",1444,"open",1,1188,0,2,0,0,"Medicine","not banned"
"3689",500,"open",0,572,1,1,0,0,"Misc","not banned"
"3690",1626,"open",3,736,1,6,686,2,"Science","not banned"
"3691",3276,"open",2,1371,1,6,432,2,"Medicine","not banned"
"3692",2535,"open",137,12379,1369,27,0,0,"Science","not banned"
"3693",1224,"open",6,861,1,5,1,0,"Science","not banned"
"3694",2090,"closed",8,4261,0,9,7,0,"Misc","not banned"
"3695",3422,"open",4,419,0,5,60,0,"Discussion","banned"
"3696",940,"open",6,901,53,4,292,0,"Science","not banned"
"3697",535,"open",2,168,1,4,19,0,"Speculation","banned"
"3698",3235,"open",6,487,0,3,0,0,"Homework","not banned"
"3699",1306,"open",6,1332,128,3,258,0,"Discussion","not banned"
"3700",3369,"open",8,1475,3,7,1054,0,"Misc","not banned"
"3701",4103,"open",10,717,1,6,218,0,"Discussion","not banned"
"3702",3157,"open",15,102,1,8,14,1,"Misc","not banned"
"3703",2731,"open",0,681,5,2,0,0,"Misc","not banned"
"3704",2944,"open",4,432,0,4,1,0,"Science","not banned"
"3705",1252,"open",7,2477,42,7,1488,1,"Science","not banned"
"3706",3211,"open",8,360,1,8,191,0,"Misc","not banned"
"3707",3204,"open",7,20143,5,6,148,1,"Science","not banned"
"3708",865,"open",0,298,1,1,17,0,"Homework","not banned"
"3709",306,"open",7,483,1,6,146,0,"Science","not banned"
"3710",2476,"open",0,631,39,2,33,0,"Science","not banned"
"3711",3329,"open",0,633,0,2,27,0,"Science","not banned"
"3712",2211,"open",1,364,0,3,1939,0,"Discussion","not banned"
"3713",3299,"open",6,551,0,5,307,0,"Math","not banned"
"3714",2380,"open",7,641,1,4,365,0,"Science","not banned"
"3715",3132,"open",4,482,2,5,39,0,"Speculation","not banned"
"3716",72,"closed",38,3132,59,21,0,1,"Science","not banned"
"3717",1433,"open",5,1080,2,5,2015,0,"Math","not banned"
"3718",2290,"closed",5,623,0,6,0,0,"Science","not banned"
"3719",1874,"open",1,553,47,2,230,0,"Science","not banned"
"3720",1574,"open",16,3022,410,7,832,2,"Medicine","not banned"
"3721",2514,"open",7,380,19,3,1236,0,"Discussion","not banned"
"3722",2696,"open",0,1493,6,2,155,0,"Science","not banned"
"3723",4179,"closed",6,1095,24,5,1,0,"Science","not banned"
"3724",1099,"open",4,558,0,5,82,0,"Discussion","not banned"
"3725",1472,"open",19,2045,74,11,197,0,"Discussion","banned"
"3726",444,"closed",0,594,1,2,0,0,"Discussion","banned"
"3727",3359,"open",0,375,0,2,447,0,"Science","not banned"
"3728",3548,"open",2,458,1,3,14,0,"Science","not banned"
"3729",3001,"open",6,514,1,6,1028,0,"Science","not banned"
"3730",1932,"open",5,690,1,6,0,0,"Medicine","not banned"
"3731",1163,"open",16,5021,178,8,76,1,"Science","not banned"
"3732",3380,"open",4,668,3,4,15,0,"Science","not banned"
"3733",1552,"open",8,1096,1,4,37,0,"Science","not banned"
"3734",1038,"open",0,487,0,2,0,0,"Math","not banned"
"3735",924,"open",12,818,21,8,0,0,"Misc","not banned"
"3736",938,"open",9,765,20,4,64,0,"Science","not banned"
"3737",2140,"open",3,605,4,5,0,0,"Homework","not banned"
"3738",3704,"open",11,1263,1,4,262,0,"Math","not banned"
"3739",3117,"open",7,321,3,6,170,0,"Discussion","not banned"
"3740",255,"open",11,550,1,3,544,0,"Homework","not banned"
"3741",1683,"open",12,1687,1,6,0,1,"Science","not banned"
"3742",3411,"open",4,429,0,4,69,0,"Discussion","not banned"
"3743",3181,"open",12,912,36,8,18,0,"Medicine","not banned"
"3744",812,"open",1,311,15,3,0,0,"Science","not banned"
"3745",691,"open",1,1088,1,2,0,0,"Homework","not banned"
"3746",2191,"open",29,8509,5,7,504,2,"Science","not banned"
"3747",2576,"closed",20,1937,34,5,256,0,"Science","not banned"
"3748",4534,"open",32,243,962,8,1,0,"Misc","not banned"
"3749",1063,"open",50,2496,17,22,2,2,"Science","not banned"
"3750",3941,"open",11,1197,25,5,1,0,"Science","not banned"
"3751",1120,"open",1,707,2,3,0,0,"Science","not banned"
"3752",965,"closed",36,2086,79,12,2,2,"Speculation","not banned"
"3753",3400,"closed",71,7759,518,30,230,1,"Medicine","not banned"
"3754",1114,"open",4,1114,194,4,0,0,"Misc","not banned"
"3755",1532,"open",0,437,0,2,0,0,"Science","not banned"
"3756",1772,"open",1,403,3,2,557,0,"Science","not banned"
"3757",3149,"open",3,404,0,4,339,0,"Discussion","not banned"
"3758",1002,"open",41,2258,238,16,0,0,"Science","not banned"
"3759",3853,"open",29,1725,101,15,34,0,"Science","not banned"
"3760",1011,"open",3,586,2,5,0,0,"Homework","not banned"
"3761",1904,"open",9,649,1,9,856,0,"Speculation","not banned"
"3762",3382,"open",3,544,1,5,218,0,"Science","not banned"
"3763",2596,"open",1,443,0,3,286,0,"Science","not banned"
"3764",722,"open",0,600,1,2,0,0,"Math","not banned"
"3765",1667,"open",1,322,0,3,1659,0,"Science","not banned"
"3766",3187,"open",20,1476,8,4,135,0,"Speculation","banned"
"3767",3634,"open",9,914,3,7,276,0,"Science","not banned"
"3768",2123,"open",1,365,0,2,69,0,"Science","not banned"
"3769",1017,"open",21,814,2,8,38,0,"Discussion","not banned"
"3770",2768,"open",8,12686,2076,7,103,0,"Math","not banned"
"3771",2968,"open",61,767,9,20,738,2,"Misc","not banned"
"3772",1863,"open",5,850,1,5,185,0,"Math","not banned"
"3773",2188,"open",5,430,0,7,0,0,"Speculation","not banned"
"3774",3640,"open",130,5659,32,20,6,1,"Science","not banned"
"3775",3053,"open",4,474,20,2,370,0,"Science","not banned"
"3776",2630,"open",0,533,0,3,2,1,"Science","not banned"
"3777",2610,"open",0,607,1,2,136,0,"Misc","not banned"
"3778",230,"open",18,427,4,10,419,0,"Discussion","not banned"
"3779",738,"open",1,6146,18,3,0,0,"Homework","not banned"
